title,genres,rating,coverImg,bookLink
Ghost Town,"['Vampires', 'Young Adult']",4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1268376325i/7600922.jpg,https://www.goodreads.com/book/show/7600922-ghost-town
Titus Andronicus,"['Plays', 'Classics']",3.68,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397028943i/72978.jpg,https://www.goodreads.com/book/show/72978.Titus_Andronicus
The Secret Hour,"['Young Adult', 'Fantasy']",3.82,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1501166713i/24766.jpg,https://www.goodreads.com/book/show/24766.The_Secret_Hour
The Worst Hard Time,"['History', 'Nonfiction']",4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532715955i/40961608.jpg,https://www.goodreads.com/book/show/40961608-the-worst-hard-time
The Complete Fairy Tales,"['Classics', 'Short Stories']",4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1488665688i/163716.jpg,https://www.goodreads.com/book/show/163716.The_Complete_Fairy_Tales
Go Set a Watchman,"['Fiction', 'Historical Fiction']",3.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1451442088i/24817626.jpg,https://www.goodreads.com/book/show/24817626-go-set-a-watchman
Syrian Brides,"['Short Stories', 'Fiction']",4.20,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1544778400i/43230472.jpg,https://www.goodreads.com/book/show/43230472-syrian-brides
The Howling,"['Horror', 'Werewolves']",3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1285664467i/481462.jpg,https://www.goodreads.com/book/show/481462.The_Howling
The Jewel of Seven Stars,"['Horror', 'Classics']",3.43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348397217i/543300.jpg,https://www.goodreads.com/book/show/543300.The_Jewel_of_Seven_Stars
The House by the Churchyard,"['Horror', 'Classics']",3.66,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1414350510i/1814793.jpg,https://www.goodreads.com/book/show/1814793.The_House_by_the_Churchyard
The Case of the Careless Kitten,"['Mystery', 'Fiction']",3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387728167i/1697613.jpg,https://www.goodreads.com/book/show/1697613.The_Case_of_the_Careless_Kitten
The Day Jesus Rode Into Croydon,"['Fiction', 'Humor']",3.45,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1267742167i/5548850.jpg,https://www.goodreads.com/book/show/5548850-the-day-jesus-rode-into-croydon
The Devil Rides Out,"['Horror', 'Fiction']",3.77,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348347695i/974742.jpg,https://www.goodreads.com/book/show/974742.The_Devil_Rides_Out
Clown in a Cornfield,"['Horror', 'Young Adult']",3.74,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1575446739i/49046268.jpg,https://www.goodreads.com/book/show/49046268-clown-in-a-cornfield
Not Okay,"['Fiction', 'Horror']",4.45,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1596050466i/54747752.jpg,https://www.goodreads.com/book/show/54747752-not-okay
Nefertiti,"['Historical Fiction', 'Fiction']",4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320449831i/481446.jpg,https://www.goodreads.com/book/show/481446.Nefertiti
Dealing with Dragons,"['Fantasy', 'Young Adult']",4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385526967i/150739.jpg,https://www.goodreads.com/book/show/150739.Dealing_with_Dragons
Blood in the Skies,"['Steampunk', 'Fantasy']",3.70,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1310488542i/12020927.jpg,https://www.goodreads.com/book/show/12020927-blood-in-the-skies
Leonardo da Vinci,"['Biography', 'Nonfiction']",4.20,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1523543570i/34684622.jpg,https://www.goodreads.com/book/show/34684622-leonardo-da-vinci
North of Beautiful,"['Young Adult', 'Romance']",3.92,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479868327i/3238153.jpg,https://www.goodreads.com/book/show/3238153-north-of-beautiful
Out Stealing Horses,"['Fiction', 'Historical Fiction']",3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317791439i/398323.jpg,https://www.goodreads.com/book/show/398323.Out_Stealing_Horses
How the King of Elfhame Learned to Hate Stories,"['Fantasy', 'Young Adult']",4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1589827409i/53439886.jpg,https://www.goodreads.com/book/show/53439886-how-the-king-of-elfhame-learned-to-hate-stories
Off Season,"['Horror', 'Fiction']",3.77,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1463733942i/179734.jpg,https://www.goodreads.com/book/show/179734.Off_Season
Winter's Tale,"['Fiction', 'Fantasy']",3.51,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442048864i/12967.jpg,https://www.goodreads.com/book/show/12967.Winter_s_Tale
A Constellation of Vital Phenomena,"['Fiction', 'Historical Fiction']",4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408313066i/18428067.jpg,https://www.goodreads.com/book/show/18428067-a-constellation-of-vital-phenomena
Fallen Crest High,"['Romance', 'New Adult']",4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355101275i/16134551.jpg,https://www.goodreads.com/book/show/16134551-fallen-crest-high
Brooklyn,"['Fiction', 'Historical Fiction']",3.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1489957005i/4954833.jpg,https://www.goodreads.com/book/show/4954833-brooklyn
The Rise of Mallory,"['Fantasy', 'Young Adult']",4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1382067280i/18404957.jpg,https://www.goodreads.com/book/show/18404957-the-rise-of-mallory
Squire,"['Fantasy', 'Young Adult']",4.30,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1215394320i/153795.jpg,https://www.goodreads.com/book/show/153795.Squire
Mack,"['Paranormal', 'Paranormal Romance']",4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439852958i/26119570.jpg,https://www.goodreads.com/book/show/26119570-mack
The Chronicle of Sapta Sindhu,"['War', 'Iran']",3.54,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355319600i/16457950.jpg,https://www.goodreads.com/book/show/16457950-the-chronicle-of-sapta-sindhu
Ash Princess,"['Fantasy', 'Young Adult']",3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1503181967i/32505753.jpg,https://www.goodreads.com/book/show/32505753-ash-princess
The Magician,"['Fantasy', 'Young Adult']",4.10,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1660273675i/2402971.jpg,https://www.goodreads.com/book/show/2402971.The_Magician
The Magic Faraway Tree,"['Fantasy', 'Childrens']",4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389353760i/74998.jpg,https://www.goodreads.com/book/show/74998.The_Magic_Faraway_Tree
The Twilight Saga,"['Fantasy', 'Young Adult']",3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327930511i/3090465.jpg,https://www.goodreads.com/book/show/3090465-the-twilight-saga
The Innocent Man: Murder and Injustice in a Small Town,"['Nonfiction', 'True Crime']",3.85,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441415135i/5345.jpg,https://www.goodreads.com/book/show/5345.The_Innocent_Man
Son,"['Young Adult', 'Dystopia']",3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349952095i/13324841.jpg,https://www.goodreads.com/book/show/13324841-son
Jingo,"['Fantasy', 'Fiction']",4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327921813i/47990.jpg,https://www.goodreads.com/book/show/47990.Jingo
Queen of the Darkness,"['Fantasy', 'Romance']",4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1562632489i/47959.jpg,https://www.goodreads.com/book/show/47959.Queen_of_the_Darkness
Use of Weapons,"['Science Fiction', 'Fiction']",4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1587400756i/12007.jpg,https://www.goodreads.com/book/show/12007.Use_of_Weapons
"One Piece, Volume 1: Romance Dawn","['Manga', 'Fantasy']",4.48,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1318523719i/1237398.jpg,https://www.goodreads.com/book/show/1237398.One_Piece_Volume_1
History of the Peloponnesian War,"['History', 'Classics']",3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1422072332i/261243.jpg,https://www.goodreads.com/book/show/261243.History_of_the_Peloponnesian_War
Carve the Mark,"['Fantasy', 'Young Adult']",3.78,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462467867i/30117284.jpg,https://www.goodreads.com/book/show/30117284-carve-the-mark
A Is for Alibi,"['Mystery', 'Fiction']",3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388198817i/64863.jpg,https://www.goodreads.com/book/show/64863.A_Is_for_Alibi
The Signature of All Things,"['Fiction', 'Historical Fiction']",3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1560901426i/17465453.jpg,https://www.goodreads.com/book/show/17465453-the-signature-of-all-things
Night Shift,"['Horror', 'Short Stories']",4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1660820449i/10628.jpg,https://www.goodreads.com/book/show/10628.Night_Shift
Complicated Moonlight,"['Reverse Harem', 'Romance']",4.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1598905737i/55196363.jpg,https://www.goodreads.com/book/show/55196363-complicated-moonlight
Colorless Tsukuru Tazaki and His Years of Pilgrimage,"['Fiction', 'Japan']",3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1533141634i/41022133.jpg,https://www.goodreads.com/book/show/41022133-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage
Wife For Sale,"['Contemporary', 'Drama']",4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680061736i/124031612.jpg,https://www.goodreads.com/book/show/124031612-wife-for-sale
FDR Unmasked: 73 Years of Medical Cover-ups That Rewrote History,"['Drama', 'Novels']",4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1709106659i/209251042.jpg,https://www.goodreads.com/book/show/209251042-fdr-unmasked
The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,"['Fantasy', 'Young Adult']",3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388179691i/9591398.jpg,https://www.goodreads.com/book/show/9591398-the-girl-who-circumnavigated-fairyland-in-a-ship-of-her-own-making
الأسود يليق بك,"['Novels', 'Romance']",3.63,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351004560i/16081961.jpg,https://www.goodreads.com/book/show/16081961
Raw,"['Dark', 'Romance']",4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437456543i/20421367.jpg,https://www.goodreads.com/book/show/20421367-raw
My Heart and Other Black Holes,"['Young Adult', 'Contemporary']",3.96,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415056175i/18336965.jpg,https://www.goodreads.com/book/show/18336965-my-heart-and-other-black-holes
Title not found,[],,,https://www.goodreads.com/book/show/2498983.The_Darkest_Kiss
Ordinary People,"['Fiction', 'Classics']",3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1172283738i/160251.jpg,https://www.goodreads.com/book/show/160251.Ordinary_People
Erak's Ransom,"['Fantasy', 'Young Adult']",4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327918666i/2836109.jpg,https://www.goodreads.com/book/show/2836109-erak-s-ransom
The Colossus Rises,"['Fantasy', 'Middle Grade']",3.85,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349467850i/16061340.jpg,https://www.goodreads.com/book/show/16061340-the-colossus-rises
My Name Is Memory,"['Romance', 'Fiction']",3.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1307512606i/7135858.jpg,https://www.goodreads.com/book/show/7135858-my-name-is-memory
Notice Me,"['Fiction', 'Young Adult']",4.30,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1518481888i/38495676.jpg,https://www.goodreads.com/book/show/38495676-notice-me
The Art of Loving,"['Psychology', 'Philosophy']",4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438550243i/14142.jpg,https://www.goodreads.com/book/show/14142.The_Art_of_Loving
The Twilight Saga Complete Collection,"['Fantasy', 'Young Adult']",4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388184702i/8726744.jpg,https://www.goodreads.com/book/show/8726744-the-twilight-saga-complete-collection
The Elementals,"['Horror', 'Fiction']",4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1603974397i/301053.jpg,https://www.goodreads.com/book/show/301053.The_Elementals
Stolen Innocence,"['Nonfiction', 'Memoir']",3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1255629380i/2659997.jpg,https://www.goodreads.com/book/show/2659997-stolen-innocence
The Name of the Star,"['Young Adult', 'Mystery']",3.89,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338652359i/13595639.jpg,https://www.goodreads.com/book/show/13595639-the-name-of-the-star
Fantastic Beasts and Where to Find Them: The Original Screenplay,"['Fantasy', 'Fiction']",4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481542648i/29363501.jpg,https://www.goodreads.com/book/show/29363501-fantastic-beasts-and-where-to-find-them
The Cheat Sheet,"['Romance', 'Sports Romance']",3.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624094827i/58100280.jpg,https://www.goodreads.com/book/show/58100280-the-cheat-sheet
"Y: The Last Man, Vol. 1: Unmanned","['Graphic Novels', 'Comics']",4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388178315i/156534.jpg,https://www.goodreads.com/book/show/156534.Y
"Naruto, Vol. 1: Uzumaki Naruto","['Manga', 'Fantasy']",4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435524806i/204042.jpg,https://www.goodreads.com/book/show/204042.Naruto_Vol_1
The Gray House,"['Fantasy', 'Fiction']",4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1476844394i/32703696.jpg,https://www.goodreads.com/book/show/32703696-the-gray-house
The Warrior Heir,"['Fantasy', 'Young Adult']",3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360575642i/213647.jpg,https://www.goodreads.com/book/show/213647.The_Warrior_Heir
Fool,"['Humor', 'Fiction']",3.97,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434220875i/3684856.jpg,https://www.goodreads.com/book/show/3684856-fool
The Rings of Saturn,"['Fiction', 'Travel']",4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1642038157i/434903.jpg,https://www.goodreads.com/book/show/434903.The_Rings_of_Saturn
